no,category,color,도로명전체주소,brand,상세영업상태명,소재지전체주소,영업상태명,openDate,closeDate,latitude,longitude
389,conv,white,"인천광역시 연수구 송도문화로28번길 81, 113동 지상1층 114호 (송도동, 더샵그린스퀘어 )",미니스톱 송도그린스퀘어점,영업,인천광역시 연수구 송도동 192-1번지 더샵그린스퀘어 113동 114호,운영중,20140929,,37.3714817,126.6532338
390,conv,white,"인천광역시 연수구 컨벤시아대로42번길 12 (송도동, 송도더프라우 202동 109호)",씨유송도더프라우점,영업,인천광역시 연수구 송도동 15-11번지 송도더프라우 202동 109호 ,운영중,20130515,,37.4013085,126.648955
391,conv,white,"인천광역시 연수구 송도과학로27번길 30, 상가동 지상1층 104,105호 (송도동, 한진월드뷰해모로)",씨유 송도해모로점,폐업,"인천광역시 연수구 송도동 157번지 한진월드뷰해모로 상가동 104,5호",폐업,20141118,20170426,37.3875539,126.6640815
394,conv,white,"인천광역시 연수구 컨벤시아대로 69, 지상1층 126호 (송도동, 송도밀레니엄)",CU송도밀레니엄점,폐업,인천광역시 연수구 송도동 3-1번지 송도밀레니엄 126호,폐업,20140205,20150918,37.3956611,126.6509535
401,conv,white,"인천광역시 연수구 해돋이로 107 (송도동,더샵퍼스트월드 B동 상가1호 (지상1층))",미니스톱 송도포스코점,폐업,인천광역시 연수구 송도동 4-1번지 더샵퍼스트월드 B동 상가1호 (지상1층) ,폐업,20111028,20141217,37.3910848,126.6480396
402,conv,white,"인천광역시 연수구 아트센터대로 107, 302동 165호 (송도동, 커낼워크 D3)",씨유 송도커낼워크점,영업,인천광역시 연수구 송도동 18-1번지 커낼워크 D3 302동 165호 ,운영중,20130129,,37.400886,126.6386
406,conv,white,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운 302 D-108호)",gs25 캠퍼스타운,폐업,인천광역시 연수구 송도동 149번지 롯데캐슬캠퍼스타운 302 D-108호 ,폐업,20160523,20160614,37.3880544,126.6651321
407,conv,white,"인천광역시 연수구 컨벤시아대로42번길 27, 지상1층 (송도동, 에이스프라자2  104호일부)",CU송도에이스점,영업,인천광역시 연수구 송도동 20-2번지 에이스프라자2  104호일부 ,운영중,20170531,,37.3988562,126.6486068
408,conv,white,"인천광역시 연수구 하모니로 124 (송도동, 송도타운 107호 일부)",지에스 25 송도하모니점,영업,인천광역시 연수구 송도동 8-19번지 송도타운 107호 일부 ,운영중,20170623,,37.3788938,126.6388452
410,conv,white,"인천광역시 연수구 센트럴로 350 (송도동, 달빛축제공원내)",세븐일레븐 송도페스타점,폐업,인천광역시 연수구 송도동 26-1번지 달빛축제공원내 ,폐업,20170823,20170902,37.3943277,126.640779
411,edu,yellow,"인천광역시 연수구 송도과학로51번길 136, 지상1층 (송도동, 송도캐슬&해모로 단지내)",연세햇살어린이집,영업,"인천광역시 연수구 송도동 161-3번지 송도캐슬&해모로 단지내, 지상1층 ",운영중,20150512,,37.3844804,126.6748725
412,edu,yellow,"인천광역시 연수구 송도문화로28번길 81, 지상1층 (송도동, 더샵그린스퀘어 아파트단지내)",그린숲어린이집,영업,인천광역시 연수구 송도동 192-1번지 더샵그린스퀘어 아파트단지내 ,운영중,20150907,,37.3714817,126.6532338
413,edu,yellow,"인천광역시 연수구 인천타워대로54번길 15-7, 지상1층 (송도동)",인천연수생명숲어린이집,영업,인천광역시 연수구 송도동 9-15번지 지상1층 ,운영중,20150902,,37.4016814,126.6723366
414,edu,yellow,"인천광역시 연수구 송도과학로27번길 55, 502동 1층 (송도동, 롯데캐슬캠퍼스타운)",국공립캠퍼스타운어린이집,영업,인천광역시 연수구 송도동 149번지 롯데캐슬캠퍼스타운(1층) 502동 ,운영중,20170302,,37.3880544,126.6651321
415,edu,yellow,"인천광역시 연수구 해돋이로 130 (송도동, 해양경찰청사본관동)",중부해양경비안전본부어린이집,영업,인천광역시 연수구 송도동 3-8번지 해양경찰청사본관동 ,운영중,20170316,,37.3933835,126.6491176
416,edu,yellow,"인천광역시 연수구 해돋이로120번길 16, 관리동 1층 (송도동, 송도풍림아이원)",행복한 어린이집,영업,인천광역시 연수구 송도동 3-10번지 송도풍림아이원 관리동 1층 ,운영중,20160405,,37.3933302,126.6519879
417,edu,yellow,"인천광역시 연수구 컨벤시아대로274번길 35, 1층 (송도동, 송도 더샵 마스터뷰 22BL)",국공립 마스터뷰 2단지 어린이집,영업,인천광역시 연수구 송도동 111번지 송도 더샵 마스터뷰 22BL 1층 ,운영중,20170228,,37.3813301,126.6330297
418,edu,yellow,"인천광역시 연수구 아카데미로 119 (송도동, 인천대학교 25호관)",인천대학교 해둥실어린이집,영업,인천광역시 연수구 송도동 12-1번지 인천대학교 25호관 ,운영중,20170208,,37.3750548,126.6328998
419,edu,yellow,"인천광역시 연수구 아트센터대로97번길 15, 1106동 1층 (송도동, 더샵그린워크2차)",구립 그린워크2차 어린이집,영업,인천광역시 연수구 송도동 17-3번지 더샵그린워크2차 1106동 1층 ,운영중,20160229,,37.4016814,126.6723366
420,edu,yellow,"인천광역시 연수구 아트센터대로97번길 30, 1605동 1층 (송도동, 더샵그린워크1차)",구립그린워크1차어린이집,영업,인천광역시 연수구 송도동 18-6번지 더샵그린워크1차 1605동 ,운영중,20160328,,37.3987054,126.6402528
421,edu,yellow,"인천광역시 연수구 컨벤시아대로42번길 77 (송도동,지상1층)",포스코 나라 어린이집,영업,인천광역시 연수구 송도동 16-6번지 지상1층 ,운영중,20110926,,37.401799,126.6447289
422,edu,yellow,"인천광역시 연수구 아카데미로 119 (송도동, 인천대학교 25호관)",인천대학교 해둥실어린이집,폐업,인천광역시 연수구 송도동 12-1번지 인천대학교 25호관 ,폐업 등,20130321,20170208,37.3750548,126.6328998
423,edu,yellow,"인천광역시 연수구 첨단대로 125, 1층 (송도동)",삼성바이오드림파크어린이집,영업,인천광역시 연수구 송도동 201-2번지 1층 ,운영중,20160304,,37.4016814,126.6723366
424,edu,yellow,"인천광역시 연수구 송도교육로 27, 지상4층 (송도동)",송도국제유치원,영업,인천광역시 연수구 송도동 191-8번지 지상4층 ,운영중,20150708,,37.383916,126.6416659
425,edu,yellow,"인천광역시 연수구 센트럴로 233, 4층 (송도동)",글로벌레인보우 유치원,영업,인천광역시 연수구 송도동 24-10번지 4층 ,운영중,20160310,,37.3943277,126.640779
426,edu,yellow,"인천광역시 연수구 컨벤시아대로302번길 23, 1층 (송도동, 인천예송유치원)",인천예송유치원,영업,인천광역시 연수구 송도동 115-1번지 인천예송유치원 1층 ,운영중,20160901,,37.3811302,126.6288072
427,edu,yellow,"인천광역시 연수구 아트센터대로97번길 75, 지상1층 (송도동, 송도 더샵 하버뷰 13단지 관리동)",더샵감동어린이집,영업,인천광역시 연수구 송도동 17-5번지 송도 더샵 하버뷰 13단지 관리동 ,운영중,20171020,,37.398166,126.6463798
428,edu,yellow,"인천광역시 연수구 센트럴로 232, 102동 지상1층 (송도동, 더샵센트럴파크1)",센트럴파크1 어린이집,영업,인천광역시 연수구 송도동 23-3번지 더샵센트럴파크1 102동 ,운영중,20170630,,37.396669,126.6377988
429,edu,yellow,"인천광역시 연수구 해돋이로 107 (송도동,더�俟蚌뵈�월드  H동 지상1층)",포스코어린이집,영업,인천광역시 연수구 송도동 4-1번지 더�俟蚌뵈�월드  H동 지상1층 ,운영중,20110524,,37.3910848,126.6480396
430,edu,yellow,"인천광역시 연수구 컨벤시아대로42번길 95 (송도동,지상1층)",포스코세상 어린이집,영업,인천광역시 연수구 송도동 16-4번지 지상1층 ,운영중,20111004,,37.391089,126.6458509
431,edu,yellow,"인천광역시 연수구 아트센터대로 175 (송도동, G-Tower 문화동 1층 일부)",햇빛나무 어린이집,영업,인천광역시 연수구 송도동 24-4번지 G-Tower 문화동 1층 일부 ,운영중,20130912,,37.4001714,126.6378289
432,edu,yellow,"인천광역시 연수구 인천타워대로 241 (송도동, 포스코건설사옥 2층)",포키즈어린이집,영업,인천광역시 연수구 송도동 36번지 포스코건설사옥 2층 ,운영중,20131010,,37.3925345,126.6343135
433,edu,yellow,"인천광역시 연수구 해송로30번길 19, 311동 지상1층 (송도동, 웰카운티송도3단지)",아띠어린이집,영업,"인천광역시 연수구 송도동 9-6번지 웰카운티송도3단지,지상1층 311동 ",운영중,20140911,,37.3810196,126.6470358
434,edu,yellow,"인천광역시 연수구 컨벤시아대로42번길 96, 608동 지상1층 (송도동, 더�乍♡뵈態팎컷�6단지)",포스코아이어린이집,영업,"인천광역시 연수구 송도동 15-2번지 더�乍♡뵈態팎컷�6단지, 지상1층 608동 ",운영중,20140926,,37.4044602,126.6445351
436,edu,yellow,"인천광역시 연수구 해송로30번길 20 (송도동,송도웰카운티 4단지 412동 지하1층)",이든아이어린이집,영업,인천광역시 연수구 송도동 9-5번지 송도웰카운티 4단지 412동 지하1층 ,운영중,20110413,,37.3791214,126.6455369
437,edu,yellow,"인천광역시 연수구 아트센터대로97번길 75 (송도동, 더샵하버뷰아파트 13단지 관리동내)",더샵어린이집,폐업,인천광역시 연수구 송도동 17-5번지 더샵하버뷰아파트 13단지 관리동내 ,폐업 등,20120828,20171020,37.3981702,126.6441911
438,edu,yellow,"인천광역시 연수구 센트럴로 194, 201동 (송도동, 센트럴파크2 1층)",더샵향기어린이집,영업,인천광역시 연수구 송도동 23-4번지 센트럴파크2  1층 201동 ,운영중,20130422,,37.3946302,126.6407177
439,edu,yellow,"인천광역시 연수구 송도과학로27번길 30, 307동 지상1층 (송도동, 송도해모로월드뷰, (관리동))",롤리폴리키즈어린이집,영업,"인천광역시 연수구 송도동 157번지 송도해모로월드뷰, 지상1층(관리동) 307동 ",운영중,20140521,,37.3875539,126.6640815
440,edu,yellow,"인천광역시 연수구 송도문화로28번길 28, 302동 지상1층 (송도동, 글로벌캠퍼스푸르지오)",글로벌 키즈 어린이집,영업,인천광역시 연수구 송도동 190-2번지 글로벌캠퍼스푸르지오 지상1층 302동 ,운영중,20141110,,37.3772435,126.6546055
441,edu,yellow,"인천광역시 연수구 컨벤시아대로 165, 지상2층 (송도동, NEAT TOWER)",니트꿈나무어린이집,영업,"인천광역시 연수구 송도동 6-10번지 NEAT TOWER,지상2층 ",운영중,20150305,,37.392921,126.646044
442,edu,yellow,"인천광역시 연수구 컨벤시아대로252번길 15, 지상1층 (송도동)",인천송일초등학교,영업,인천광역시 연수구 송도동 107번지 지상1층 ,운영중,20150831,,37.3839335,126.6353497
443,edu,yellow,"인천광역시 연수구 송도교육로 111-15, 1층 (송도동)",인천재능대학교 송도캠퍼스,영업,인천광역시 연수구 송도동 196-1번지 1층 ,운영중,20160805,,37.3697894,126.6625809
444,edu,yellow,"인천광역시 연수구 송도교육로 20, 2층 (송도동, 첨단초등학교)",첨단초등학교,영업,인천광역시 연수구 송도동 192-3번지 첨단초등학교 2층 ,운영중,20170228,,37.3825001,126.6438184
445,edu,yellow,"인천광역시 연수구 아카데미로 212, 1층 (송도동)",인천예송중학교,영업,인천광역시 연수구 송도동 114-1번지 1층 ,운영중,20170227,,37.3780195,126.6286979
446,edu,yellow,인천광역시 연수구 해돋이로 248 (송도동),인천연송초등학교,영업,인천광역시 연수구 송도동 18-4번지 ,운영중,20160229,,37.4000822,126.6372063
447,edu,yellow,"인천광역시 연수구 아카데미로 119, 지상2층 (송도동, 교수회관)",인천대학교 교직원식당,폐업,인천광역시 연수구 송도동 12-1번지 교수회관 (지상2층) ,폐업 등,20101008,20170830,37.3750804,126.632814
448,edu,yellow,인천광역시 연수구 아카데미로 192 (송도동),인천과학예술영재학교,영업,인천광역시 연수구 송도동 115번지 ,운영중,20160229,,37.3780195,126.6286979
449,edu,yellow,인천광역시 연수구 해돋이로84번길 33 (송도동),인천먼우금초등학교,영업,인천광역시 연수구 송도동 3-12번지 ,운영중,20050422,,37.3932489,126.6518728
450,edu,yellow,"인천광역시 연수구 해돋이로56번길 28 (송도동,(지상1층))",인천신송초등학교,영업,인천광역시 연수구 송도동 3-42번지 (지상1층) ,운영중,20060327,,37.3905784,126.6576446
451,edu,yellow,"인천광역시 연수구 아트센터대로97번길 72 (송도동,지상1층)",인천신정초등학교,영업,인천광역시 연수구 송도동 18-8번지 지상1층 ,운영중,20100831,,37.3969385,126.6443679
452,edu,yellow,"인천광역시 연수구 아카데미로 119, 지상1층 (송도동)",인천대학교 기숙사 식당,폐업,인천광역시 연수구 송도동 12-1번지 지상1층 ,폐업 등,20100930,20170830,37.3750804,126.632814
453,edu,yellow,"인천광역시 연수구 아카데미로 119, 지상1층 (송도동, 복지회관)",인천대학교 학생식당,폐업,인천광역시 연수구 송도동 12-1번지 인천대학교 복지회관 지상1층 ,폐업 등,20100930,20170830,37.3750804,126.632814
454,edu,yellow,인천광역시 연수구 컨벤시아대로42번길 80 (송도동),인천신정중학교,영업,인천광역시 연수구 송도동 15-3번지 ,운영중,20110304,,37.3969427,126.6421792
455,edu,yellow,인천광역시 연수구 인천타워대로54번길 15-5 (송도동),인천명선초등학교,영업,인천광역시 연수구 송도동 15-5번지 지상1층 ,운영중,20120217,,37.4026921,126.645151
456,edu,yellow,"인천광역시 연수구 컨벤시아대로42번길 72, 1층 (송도동)",인천연송고등학교,영업,인천광역시 연수구 송도동 15-4번지 1층 ,운영중,20130228,,37.4029087,126.6465938
457,edu,yellow,인천광역시 연수구 송도과학로51번길 60 (송도동),인천송원초등학교,영업,인천광역시 연수구 송도동 162-2번지 ,운영중,20130228,,37.3861275,126.6691807
458,edu,yellow,"인천광역시 연수구 송도과학로 51-102, 2층 (송도동)",박문중학교,영업,인천광역시 연수구 송도동 161-1번지 지상2층 ,운영중,20140224,,37.3853292,126.6724266
459,edu,yellow,"인천광역시 연수구 송도교육로 19, 1층 (송도동)",인천 송명초등학교,영업,인천광역시 연수구 송도동 191-5번지 ,운영중,20140225,,37.3743532,126.6562392
460,edu,yellow,"인천광역시 연수구 송도과학로51번길 16, 지상1층 (송도동)",박문여자고등학교,영업,인천광역시 연수구 송도동 162-3번지 지상1층 ,운영중,20150217,,37.3827057,126.6660438
461,edu,yellow,"인천광역시 연수구 아카데미로 119, 지상1층 (송도동)",인천대학교 기숙사식당,영업,인천광역시 연수구 송도동 12-1번지 ,운영중,20170830,,37.3750804,126.632814
462,edu,yellow,"인천광역시 연수구 아카데미로 119, 지상1층 (송도동, 복지회관 내)",인천대학교 학생식당,영업,인천광역시 연수구 송도동 12-1번지 지상1층 복지회관 내 ,운영중,20170830,,37.3750804,126.632814
463,edu,yellow,"인천광역시 연수구 아카데미로 119, 지상2층 (송도동, 교수회관 내)",인천대학교 교직원식당,영업,인천광역시 연수구 송도동 12-1번지 지상2층 교수회관 내 ,운영중,20170830,,37.3750804,126.632814
464,edu,yellow,"인천광역시 연수구 갯벌로 12, 지하1층 (송도동, 미추홀타워 별관A동)",인천대학교 사범대식당,영업,인천광역시 연수구 송도동 7-50번지 미추홀타워 별관 A동 지하1층 ,운영중,20151110,,37.3820842,126.6546632
465,edu,yellow,"인천광역시 연수구 아카데미로 119 (송도동, 27호관 4층)",인천대학교 카페테리아식당,영업,인천광역시 연수구 송도동 12-1번지 27호관 4층 ,운영중,20151110,,37.3750548,126.6328998
466,edu,yellow,인천광역시 연수구 인천타워대로54번길 46 (송도동),인천해송초등학교,영업,인천광역시 연수구 송도동 9-27번지 ,운영중,20070823,,37.3809406,126.6492568
467,edu,yellow,인천광역시 연수구 해송로 148 (송도동),인천해송중학교,영업,인천광역시 연수구 송도동 9-28번지 ,운영중,20090302,,37.3798851,126.6482014
468,edu,yellow,인천광역시 연수구 해송로 20 (송도동),인천해송고등학교,영업,인천광역시 연수구 송도동 9-4번지 ,운영중,20100308,,37.3824959,126.6460071
469,edu,yellow,"인천광역시 연수구 아트센터대로97번길 45, 지하1층 (송도동, 초중고등학교건물)",채드윅송도국제학교,영업,인천광역시 연수구 송도동 17-4번지 초중고등학교건물 ,운영중,20100901,,37.3995338,126.6444239
470,edu,yellow,"인천광역시 연수구 송도과학로 85 (송도동, 연세대학교 제2기숙사)",연세대학교 국제캠퍼스,영업,인천광역시 연수구 송도동 162-1번지 연세대학교 제2기숙사 ,운영중,20140225,,37.3825244,126.6711298
471,edu,yellow,"인천광역시 연수구 컨벤시아대로42번길 50, 지상1층 (송도동)",인천포스코고등학교,영업,인천광역시 연수구 송도동 15-6번지 지상1층 ,운영중,20150217,,37.4013085,126.648955
472,fastfood,black,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운 301동 B-124호일부)",수타5900 캠퍼스타운점,영업,인천광역시 연수구 송도동 149번지 301통롯데캐슬캠퍼스타운 B-124호 일부 ,운영중,20170327,,37.3880544,126.6651321
476,fastfood,black,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄아울렛 지하1층)",버거킹 송도현대아울렛,영업,인천광역시 연수구 송도동 168-1번지 현대프리미엄아울렛 지하1층 ,운영중,20160422,,37.3848777,126.6587343
477,fastfood,black,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄 아울렛 송도점 지상1층 일부)",씨앗 호떡,영업,인천광역시 연수구 송도동 168-1번지 현대프리미엄 아울렛 송도점 지상1층 일부 ,운영중,20171101,,37.3848777,126.6587343
478,fastfood,black,"인천광역시 연수구 컨벤시아대로 80, 402동 지상1층 (송도동, 인천송도힐스테이트 112호 일부)",앙버거띠,영업,인천광역시 연수구 송도동 21-60번지 인천송도힐스테이트 402동 112호,운영중,20170914,,37.395753,126.64898
481,fastfood,black,"인천광역시 연수구 해돋이로6번길 33 (송도동,송도해모르상가 104호 지상1층)",뚜또피자,폐업,인천광역시 연수구 송도동 3-44번지 송도해모르상가 104호 지상1층 ,폐업,20110127,20150513,37.3889961,126.6565473
482,fastfood,black,"인천광역시 연수구 해돋이로 107 (송도동,더샵 1st 월드 H동 102호 (주)GS리테일 인천송도점 내 (지상1층))",바체티피자,폐업,인천광역시 연수구 송도동 4-1번지 더샵 1st 월드 H동 102호 (주)GS리테일 인천송도점 내 (지상1층) ,폐업,20101126,20140129,37.3910848,126.6480396
483,fastfood,black,"인천광역시 연수구 해돋이로6번길 33 (송도동,한진해모르(아)상가 102호 지상1층)",꼬치리아,폐업,인천광역시 연수구 송도동 3-44번지 한진해모르(아)상가 102호 지상1층 ,폐업,20110419,20130405,37.3889961,126.6565473
489,fastfood,black,"인천광역시 연수구 센트럴로 194, B동 지상1층 118,119,120,134호 (송도동, 더샵센트럴파크2)",버거킹 센트럴파크점,영업,"인천광역시 연수구 송도동 23-4번지 더샵센트럴파크2 118,119,120,134호 B동 ",운영중,20140307,,37.3946302,126.6407177
490,fastfood,black,"인천광역시 연수구 센트럴로 232, E동 지상1층 118,119,127호 (송도동, 더샵센트럴파크1)",파파이스 송도센트럴점,폐업,인천광역시 연수구 송도동 23-3번지 더샵센트럴파크1 E동 ,폐업,20131016,20131104,37.396669,126.6377988
491,fastfood,black,"인천광역시 연수구 아트센터대로 107, 301동 1층 103호 (송도동, 커넬워크D3)",뉴욕핫도그 앤 커피(송도커넬워크점),영업,인천광역시 연수구 송도동 18-1번지 커넬워크D3 301동 103호,운영중,20131023,,37.400886,126.6386
492,fastfood,black,"인천광역시 연수구 센트럴로 232, E동 1층 118,119,127호 (송도동, 더샵센트럴파크1)",파파이스 송도센트럴파크점,폐업,인천광역시 연수구 송도동 23-3번지 더샵센트럴파크1 E동 ,폐업,20131105,20150116,37.396669,126.6377988
493,fastfood,black,"인천광역시 연수구 송도미래로 30, C동 (송도동, 송도스마트밸리 103호 일부)",지에스 송도스마트밸리점,영업,인천광역시 연수구 송도동 214번지 송도스마트밸리 103호 일부 C동 ,운영중,20131126,,37.3659652,126.6483186
494,fastfood,black,"인천광역시 연수구 컨벤시아대로 177, 지상2층 (송도동, 롯데마트 송도점)",롯데리아 LM 송도점,폐업,인천광역시 연수구 송도동 6-11번지 롯데마트 송도점 지상2층 ,폐업,20131212,20171018,37.392921,126.646044
504,fastfood,black,"인천광역시 연수구 컨벤시아대로 50 (송도동, 송도푸르지오월드마크 1단지 120호)",피자에땅,폐업,인천광역시 연수구 송도동 20-22번지 송도푸르지오월드마크 1단지 120호 ,폐업,20120420,20171226,37.3979448,126.6513925
505,fastfood,black,"인천광역시 연수구 컨벤시아대로 80, 402동 지상1층 115,116호 (송도동, 인천송도힐스테이트)",도미노피자 송도점,영업,"인천광역시 연수구 송도동 21-60번지 인천송도힐스테이트 402동 115,116호 402동 115,1호",운영중,20120718,,37.395753,126.64898
509,fastfood,black,"인천광역시 연수구 송도과학로 13 (송도동, 송도사랑주유소 B동 지상1,2층)",버거킹 송도SKDT점,영업,"인천광역시 연수구 송도동 158-4번지 송도사랑주유소 B동 지상1,2층 ",운영중,20150129,,37.3804787,126.6618196
510,fastfood,black,"인천광역시 연수구 하모니로 128, C동 지상1,2층 (송도동, GS송도국제도시주유소)",맥도날드(송도지점),영업,"인천광역시 연수구 송도동 8-18번지 GS송도국제도시주유소 지상1,2층 C동 ",운영중,20140610,,37.3788938,126.6388452
512,fastfood,black,"인천광역시 연수구 신송로82번길 6, 지상1층 103호 (송도동, 풍림아이원아파트상가)",피자스쿨 송도점,영업,인천광역시 연수구 송도동 2-9번지 풍림아이원아파트상가 103호,운영중,20140402,,37.3932819,126.6574783
513,fastfood,black,"인천광역시 연수구 신송로 122, 지상1층 116호 (송도동, 송도프라자)",써브웨이 송도점(SUBWAY),영업,인천광역시 연수구 송도동 2-6번지 송도프라자 지상1층 116호,운영중,20140407,,37.3957141,126.6524444
515,fastfood,black,"인천광역시 연수구 해돋이로120번길 23 (송도동, 아크리아2 지상1층 109호일부(후면))",쏘자핫도그앤커피 송도점,영업,인천광역시 연수구 송도동 3-7번지 아크리아2 지상1층 109호일부(후면) ,운영중,20170718,,37.3941422,126.6508158
516,fastfood,black,"인천광역시 연수구 센트럴로 350 (송도동, 달빛축제공원내)",미스터피자 강남역점,폐업,인천광역시 연수구 송도동 26-1번지 달빛축제공원내 ,폐업,20170823,20170902,37.3943277,126.640779
517,fastfood,black,"인천광역시 연수구 송도국제대로 123 (송도동, 현대프리미엄아울렛 송도점 지하1층 일부)",서프독,폐업,인천광역시 연수구 송도동 168-1번지 현대프리미엄아울렛 송도점 지하1층 일부 ,폐업,20170802,20170808,37.3848777,126.6587343
518,fastfood,black,"인천광역시 연수구 신송로118번길 6, 지상1층 107호 (송도동, 송도풍림아이원아파트 상가동)",뉴욕 수제 도넛(DONUTS),영업,인천광역시 연수구 송도동 2-7번지 송도풍림아이원아파트 상가동 지상1층 107호,운영중,20170927,,37.3951622,126.6546971
519,fastfood,black,"인천광역시 연수구 컨벤시아대로 80, 402동 지상1층 113호 (송도동, 인천송도힐스테이트)",남자 피자(송도점),영업,인천광역시 연수구 송도동 21-60번지 인천송도힐스테이트 ,운영중,20170809,,37.395753,126.64898
520,fastfood,black,"인천광역시 연수구 송도과학로16번길 33-4, D동 지하1층 B101호 (송도동, 송도트리플스트리트)",맘스터치 트리플스트리트점,영업,인천광역시 연수구 송도동 176-5번지 송도트리플스트리트 D동 B101호,운영중,20170427,,37.3787776,126.6627003
521,fastfood,black,"인천광역시 연수구 센트럴로 350 (송도동, 달빛축제공원내)",롯데리아,폐업,인천광역시 연수구 송도동 26-1번지 달빛축제공원내 ,폐업,20170823,20170902,37.3943277,126.640779
522,gym,orange,"인천광역시 연수구 신송로125번길 7, 505호 (송도동, 이리옴프라자)",바른몸 피티,영업중,인천광역시 연수구 송도동 3-5번지 505호,운영중,20160908,,37.3948805,126.6515593
523,gym,orange,"인천광역시 연수구 송도과학로27번길 55, 캠퍼스타운상가 B동 3층 313호 (송도동, 롯데캐슬캠퍼스타운)",체인지 핏,영업중,인천광역시 연수구 송도동 149번지 ,운영중,20160706,,37.3880544,126.6651321
524,gym,orange,"인천광역시 연수구 아트센터대로 87, 401동 210호 (송도동, 커낼워크D4 WINTER)",바디119,영업중,,운영중,20160830,,37.4023457,126.6401683
525,gym,orange,"인천광역시 연수구 송도국제대로 157, 4층 403,404,405-1호 (송도동)",J-star 휘트니스,영업중,인천광역시 연수구 송도동 168-2번지 오네스타 ,운영중,20171208,,37.3848777,126.6587343
526,gym,orange,"인천광역시 연수구 신송로 122, 404호 (송도동, 송도프라자)",포레버핏,영업중,인천광역시 연수구 송도동 2-6번지 송도프라자 404호,운영중,20160217,,37.3957141,126.6524444
527,gym,orange,"인천광역시 연수구 신송로125번길 7, 5층 505호 (송도동)",시너지PT센터,폐업,인천광역시 연수구 송도동 3-5번지 이리옴프라자 505호,폐업 등,20150611,20160526,37.3948805,126.6515593
528,gym,orange,"인천광역시 연수구 첨단대로 80, 2층 (송도동, 레지던스라이크홈)",피트니스 맵(MAP),영업중,인천광역시 연수구 송도동 207-3번지 ,운영중,20170103,,37.3671515,126.6538259
529,gym,orange,"인천광역시 연수구 송도과학로27번길 55 (송도동, 롯데캐슬캠퍼스타운)",리버스 바디,영업중,인천광역시 연수구 송도동 149번지 캠퍼스타운애비뉴상가 3층 D동 302호,운영중,20160531,,37.3880544,126.6651321
530,gym,orange,"인천광역시 연수구 해돋이로 107, H동 3층 75호 (송도동, 송도더샵퍼스트월드)",하이키즈 스포츠 아카데미 송도점,영업중,인천광역시 연수구 송도동 4-1번지 H동 75호,운영중,20170502,,37.3910848,126.6480396
531,gym,orange,"인천광역시 연수구 컨벤시아대로 69  (송도동,송도밀레니엄빌딩 5층)",ABC스포츠센터,영업중,인천광역시 연수구 송도동 3-1번지 송도밀레니엄빌딩 5층 ,운영중,20060816,,37.3955795,126.6511239
532,gym,orange,"인천광역시 연수구 해돋이로120번길 23  (송도동,아크리아 Ⅱ 4층)",루시휘트니스 코리아,폐업,인천광역시 연수구 송도동 3-7번지 아크리아 Ⅱ 4층 ,폐업 등,20080725,20130912,37.3941422,126.6508158
533,gym,orange,"인천광역시 연수구 해돋이로 107, G동 상가129호 (송도동)",1st WELLNESS CENTER,영업중,인천광역시 연수구 송도동 4-1번지 G동 상가129호,운영중,20090713,,37.3910848,126.6480396
534,gym,orange,"인천광역시 연수구 컨벤시아대로 81 (송도동,드림시티  B63 ~ B68호)",초코렛 휘트니스,직권말소,인천광역시 연수구 송도동 3-2번지 드림시티  B63 ~ B68호 ,폐업 등,20101029,20180103,37.394591,126.6497562
535,gym,orange,"인천광역시 연수구 컨벤시아대로 69, 305호 (송도동, 밀레니엄빌딩)",커브스 송도클럽,영업중,인천광역시 연수구 송도동 3-1번지 305호,운영중,20110106,,37.3956611,126.6509535
536,gym,orange,"인천광역시 연수구 컨벤시아대로 69  (송도동,송도밀레니엄 6층 611호)",JH 퍼스널 트레이닝센터,영업중,인천광역시 연수구 송도동 3-1번지 송도밀레니엄 6층 611호 ,운영중,20110517,,37.3955795,126.6511239
537,gym,orange,"인천광역시 연수구 센트럴로 232 (송도동, 더샵센트럴파크1)",(주)파인웰니스,영업중,인천광역시 연수구 송도동 23-3번지 더샵센트럴파크1단지 E동 B01호,운영중,20120317,,37.3968551,126.6376186
538,gym,orange,"인천광역시 연수구 컨벤시아대로 81, 701,702호 (송도동)",(주)애플짐송도,영업중,"인천광역시 연수구 송도동 3-2번지 702,703호",운영중,20120601,,37.3949014,126.6501562
539,gym,orange,"인천광역시 연수구 신송로 166, 501호 (송도동, 플러스원프라자)",아인스 멀티짐,영업중,인천광역시 연수구 송도동 24-14번지 플러스원프라자 501호,운영중,20140721,,37.3954874,126.6521599
540,gym,orange,"인천광역시 연수구 컨벤시아대로42번길 12, 202동 201호 (송도동)",아이비 짐,폐업,인천광역시 연수구 송도동 15-11번지 202동 201호,폐업 등,20141015,20161011,37.399307,126.6514573
541,gym,orange,"인천광역시 연수구 해돋이로6번길 33, 관리동 지하1층 (송도동)",짐메이트 휘트니스,영업중,인천광역시 연수구 송도동 3-44번지 관리동 지하1층동 ,운영중,20141029,,37.3889919,126.658736
